Leaf	All	Syn	Mis	ORF10syn	ORF10mis
hCoV-19/USA/OH-21AM-082CO03747/2021|EPI_ISL_2382790|2021-03-23|B.1.526	14	2	12	0	0
hCoV-19/USA/OH-UHTL-999/2021|EPI_ISL_2661536|2021-05-26|B.1.526	19	5	14	0	0
hCoV-19/USA/OH-UHTL-555/2021|EPI_ISL_1714782|2021-04-12|B.1.526	20	7	13	0	0
hCoV-19/USA/OH-CDC-ASC210075424/2021|EPI_ISL_2041337|2021-04-18|B.1.526	19	7	12	0	0
hCoV-19/USA/OH-UHTL-3/2021|EPI_ISL_984669|2021-01-05|B.1.375	12	5	7	0	0
hCoV-19/USA/OH-21AM-042CO01423/2021|EPI_ISL_2312947|2021-02-11|B.1.433	15	6	9	0	0
hCoV-19/USA/OH-21AM-019CO00134/2021|EPI_ISL_2100932|2021-01-19|B.1.346	24	10	14	1	0
hCoV-19/USA/OH-21AM-012CO00838/2021|EPI_ISL_2100788|2021-01-12|B.1.346	24	10	14	1	0
hCoV-19/USA/OH-OSU-21AM-004CO00025/2021|EPI_ISL_1911044|2021-01-04|B.1.346	21	8	13	1	0
hCoV-19/USA/OH-CDC-LC0004376/2021|EPI_ISL_886627|2021-01-04|B.1.346	21	8	13	1	0
hCoV-19/USA/OH-ODH-SC0165461/2020|EPI_ISL_2579148|2020-11-24|B.1.346	17	7	10	1	0
hCoV-19/USA/OH-JML-NCH220/2021|EPI_ISL_2348498|2021-05-11|B.1.630	28	9	19	0	0
hCoV-19/USA/OH-CDC-ASC210050963/2021|EPI_ISL_1837196|2021-04-07|B.1.427	16	4	12	0	0
hCoV-19/USA/OH-CDC-ASC210002246/2021|EPI_ISL_2242653|2021-03-04|B.1.427	24	10	14	0	0
hCoV-19/USA/OH-CDC-ASC210011475/2021|EPI_ISL_1563432|2021-03-18|B.1.427	20	10	10	0	0
hCoV-19/USA/OH-21AM-086CO01220/2021|EPI_ISL_2200085|2021-03-27|B.1.427	24	6	18	0	0
hCoV-19/USA/OH-USAFSAM-S2040/2021|EPI_ISL_2383491|2021-04-13|B.1.427	18	7	11	0	0
hCoV-19/USA/MS-USAFSAM-S0210/2021|EPI_ISL_982667|2021-01-14|B.1.427	18	6	12	0	0
hCoV-19/USA/OH-USAFSAM-S729/2020|EPI_ISL_831885|2020-12-17|B.1.427	17	7	10	0	0
hCoV-19/USA/OH-ODH-SC1045219/2021|EPI_ISL_1321601|2021-02-24|B.1.427	23	9	14	0	0
hCoV-19/USA/OH-CDC-ASC210032055/2021|EPI_ISL_2090387|2021-04-24|B.1.427	21	8	13	0	0
hCoV-19/USA/OH-CDC-ASC210013682/2021|EPI_ISL_1525083|2021-03-21|B.1.427	25	10	14	0	0
hCoV-19/USA/OH-UHTL-707/2021|EPI_ISL_2091057|2021-04-29|B.1.429	23	10	13	0	0
hCoV-19/USA/OH-21AM-065CO02205/2021|EPI_ISL_2399666|2021-03-06|B.1.429	20	10	10	0	0
hCoV-19/USA/OH-UHTL-367/2021|EPI_ISL_1472397|2021-03-25|B.1.429	25	9	16	0	0
hCoV-19/USA/OH-21AM-046CO02587/2021|EPI_ISL_2200097|2021-02-15|B	37	19	18	0	0
hCoV-19/USA/OH-21AM-062CO02376/2021|EPI_ISL_2399626|2021-03-03|B.1.429	30	15	15	0	0
hCoV-19/USA/OH-21AM-061CO00996/2021|EPI_ISL_2399584|2021-03-02|B.1.429	27	11	16	0	0
hCoV-19/USA/OH-21AM-063CO03316/2021|EPI_ISL_2399644|2021-03-04|B.1.429	25	11	14	0	0
hCoV-19/USA/OH-21AM-060CO00436/2021|EPI_ISL_2399551|2021-03-01|B.1.429	25	11	14	0	0
hCoV-19/USA/OH-21AM-057CO04008/2021|EPI_ISL_2399734|2021-02-26|B.1.429	25	11	14	0	0
hCoV-19/USA/OH-21AM-060CO04723/2021|EPI_ISL_2399568|2021-03-01|B.1.429	25	11	14	0	0
hCoV-19/USA/OH-21AM-062CO02533/2021|EPI_ISL_2399627|2021-03-03|B.1.429	25	11	14	0	0
hCoV-19/USA/OH-CDC-QDX22087295/2021|EPI_ISL_1139371|2021-02-15|B.1.517	12	4	8	0	0
hCoV-19/USA/OH-CDC-QDX22490999/2021|EPI_ISL_1266544|2021-02-26|B.1.517	14	4	10	0	0
hCoV-19/deer/Canada/ON-WTD-04658-2372/2021|EPI_ISL_10176284|2021-12-01|B.1	92	51	40	1	1
hCoV-19/deer/Canada/ON-WTD-wcov-04662-2575/2021|EPI_ISL_10177537|2021-12-01|B.1	84	47	36	2	1
hCoV-19/deer/Canada/ON-WTD-04645-24062/2021|EPI_ISL_10174960|2021-12-04|B.1	77	39	37	1	1
hCoV-19/deer/Canada/ON-WTD-04581-2582/2021|EPI_ISL_10174207|2021-12-01|B.1	78	39	38	1	1
hCoV-19/deer/Canada/ON-WTD-04649-D3262/2021|EPI_ISL_10175390|2021-11-03|B.1	75	40	34	1	1
hCoV-19/mink/USA/MI-20-028629-004/2020|EPI_ISL_2834697|2020-09-28|B.1	24	11	13	0	0
hCoV-19/mink/USA/MI-CDC-3886875-001/2020|EPI_ISL_925317|2020-10-16|B.1	24	10	14	0	0
hCoV-19/mink/USA/MI-CDC-3886430-001/2020|EPI_ISL_925321|2020-10-16|B.1	24	10	14	0	0
hCoV-19/mink/USA/MI-CDC-3886854-001/2020|EPI_ISL_925326|2020-10-16|B.1	24	10	14	0	0
hCoV-19/mink/USA/MI-CDC-3886891-001/2020|EPI_ISL_925307|2020-10-16|B.1	24	10	14	0	0
hCoV-19/mink/USA/MI-CDC-3886955-001/2020|EPI_ISL_925313|2020-10-18|B.1	23	10	13	0	0
hCoV-19/mink/USA/MI-CDC-3886954-001/2020|EPI_ISL_925310|2020-10-17|B.1	23	10	13	0	0
hCoV-19/mink/USA/MI-CDC-3886720-001/2020|EPI_ISL_925335|2020-10-14|B.1	23	10	13	0	0
hCoV-19/mink/USA/MI-CDC-3886613-001/2020|EPI_ISL_925315|2020-10-14|B.1	23	10	13	0	0
hCoV-19/mink/USA/MI-20-028629-002/2020|EPI_ISL_2834696|2020-09-28|B.1	23	10	13	0	0
hCoV-19/mink/USA/MI-CDC-3886953-001/2020|EPI_ISL_925312|2020-10-16|B.1	23	10	13	0	0
hCoV-19/mink/USA/MI-CDC-3886940-001/2020|EPI_ISL_925311|2020-10-18|B.1	23	10	13	0	0
hCoV-19/mink/USA/WI-20-031493-003/2020|EPI_ISL_2834702|2020-10-28|B.1	13	3	10	0	0
hCoV-19/mink/USA/WI-20-031493-001/2020|EPI_ISL_2834701|2020-10-28|B.1	13	3	10	0	0
hCoV-19/mink/USA/WI-CDC-3892875-001/2020|EPI_ISL_1014968|2020-10-14|B.1	13	3	10	0	0
hCoV-19/mink/USA/WI-CDC-3892588-001/2020|EPI_ISL_1014963|2020-10-13|B.1	13	2	11	0	0
hCoV-19/mink/USA/WI-CDC-3892918-001/2020|EPI_ISL_1014943|2020-10-15|B.1	12	2	10	0	0
hCoV-19/mink/USA/WI-CDC-3892580-001/2020|EPI_ISL_1014961|2020-10-13|B.1	12	2	10	0	0
hCoV-19/mink/USA/WI-CDC-3892578-001/2020|EPI_ISL_1014960|2020-10-13|B.1	12	2	10	0	0
hCoV-19/mink/USA/WI-CDC-3892612-001/2020|EPI_ISL_1014945|2020-10-15|B.1	12	2	10	0	0
hCoV-19/mink/USA/WI-CDC-3892848-001/2020|EPI_ISL_1014944|2020-10-15|B.1	12	2	10	0	0
hCoV-19/mink/USA/WI-20-028748-006/2020|EPI_ISL_2834700|2020-10-02|B.1	13	3	10	0	0
hCoV-19/mink/USA/WI-CDC-3892621-001/2020|EPI_ISL_1014941|2020-10-15|B.1	12	3	9	0	0
hCoV-19/mink/USA/WI-CDC-3892584-001/2020|EPI_ISL_1014962|2020-10-13|B.1	11	2	9	0	0
hCoV-19/mink/USA/WI-CDC-3892876-001/2020|EPI_ISL_1014969|2020-10-14|B.1	11	2	9	0	0
hCoV-19/mink/USA/WI-CDC-3892596-001/2020|EPI_ISL_1014949|2020-10-13|B.1	11	2	9	0	0
hCoV-19/mink/USA/WI-CDC-3892576-001/2020|EPI_ISL_1014959|2020-10-14|B.1	11	2	9	0	0
hCoV-19/mink/USA/WI-20-028748-001/2020|EPI_ISL_2834698|2020-10-02|B.1	11	2	9	0	0
hCoV-19/mink/USA/WI-20-028748-002/2020|EPI_ISL_2834699|2020-10-02|B.1	11	2	9	0	0
hCoV-19/mink/USA/WI-CDC-3892850-001/2020|EPI_ISL_1014942|2020-10-15|B.1	11	2	9	0	0
hCoV-19/mink/USA/UT-CDC-4455708-001/2021|EPI_ISL_9936954|2021-10-12|B.1	13	1	12	0	0
hCoV-19/mink/USA/UT-CDC-4455763-001/2021|EPI_ISL_9936865|2021-08-29|B.1	12	2	10	0	0
hCoV-19/mink/USA/UT-CDC-4455753-001/2021|EPI_ISL_9936961|2021-10-13|B.1	17	6	11	0	0
hCoV-19/mink/USA/UT-CDC-4455754-001/2021|EPI_ISL_9936962|2021-10-13|B.1	14	5	9	0	0
hCoV-19/mink/USA/UT-CDC-4455712-001/2021|EPI_ISL_9936955|2021-10-12|B.1	13	4	9	0	0
hCoV-19/mink/USA/UT-CDC-4455773-001/2021|EPI_ISL_9936953|2021-10-12|B.1	14	2	12	0	0
hCoV-19/mink/USA/UT-CDC-4455749-001/2021|EPI_ISL_9936960|2021-10-13|B.1	12	0	12	0	0
hCoV-19/mink/USA/UT-CDC-4455748-001/2021|EPI_ISL_9936959|2021-10-13|B.1	12	1	11	0	0
hCoV-19/mink/USA/UT-CDC-4455715-001/2020|EPI_ISL_9936957|2020-10-12|B.1	11	0	11	0	0
hCoV-19/mink/USA/UT-CDC-4455746-001/2020|EPI_ISL_9936958|2020-10-12|B.1	11	0	11	0	0
hCoV-19/mink/USA/UT-CDC-4455713-001/2021|EPI_ISL_9936956|2021-10-12|B.1	11	0	11	0	0
hCoV-19/mink/USA/UT-CDC-4455714-001/2021|EPI_ISL_10026512|2021-10-12|B.1	10	0	10	0	0
hCoV-19/mink/USA/UT-20-023279-003/2020|EPI_ISL_2896209|2020-08-14|B.1	11	1	10	0	0
hCoV-19/mink/USA/UT-20-023279-004/2020|EPI_ISL_2896210|2020-08-14|B.1	9	0	9	0	0
hCoV-19/mink/USA/UT-20-023894-006/2020|EPI_ISL_2834938|2020-08-21|B.1	9	0	9	0	0
hCoV-19/mink/USA/UT-20-023894-003/2020|EPI_ISL_2834937|2020-08-21|B.1	9	0	9	0	0
hCoV-19/mink/USA/UT-20-022930-006/2020|EPI_ISL_2896205|2020-08-10|B.1	10	1	9	0	0
hCoV-19/mink/USA/UT-CDC-4455760-001/2021|EPI_ISL_9936862|2021-08-24|B.1	12	2	10	0	0
hCoV-19/mink/USA/UT-CDC-4159743-001/2020|EPI_ISL_10026513|2020-08-22|B.1	13	1	12	0	0
hCoV-19/mink/USA/UT-CDC-4159749-001/2020|EPI_ISL_9936855|2020-08-22|B.1	12	1	11	0	0
hCoV-19/mink/USA/UT-CDC-4159764-001/2020|EPI_ISL_9936856|2020-08-23|B.1	13	2	11	0	0
hCoV-19/mink/USA/UT-CDC-4159746-001/2020|EPI_ISL_9936853|2020-08-22|B.1	13	1	12	0	0
hCoV-19/mink/USA/UT-CDC-4455761-001/2021|EPI_ISL_9936863|2021-08-24|B.1	12	1	11	0	0
hCoV-19/mink/USA/UT-CDC-4159696-001/2020|EPI_ISL_9936850|2020-08-25|B.1	13	2	11	0	0
hCoV-19/mink/USA/UT-20-022930-005/2020|EPI_ISL_2896204|2020-08-10|B.1	12	1	11	0	0
hCoV-19/mink/USA/UT-CDC-4455766-001/2021|EPI_ISL_9936946|2021-10-11|B.1	14	1	13	0	0
hCoV-19/mink/USA/UT-CDC-4455690-001/2021|EPI_ISL_9936923|2021-10-09|B.1	14	2	12	0	0
hCoV-19/mink/USA/UT-CDC-4455768-001/2021|EPI_ISL_9936948|2021-10-11|B.1	13	1	12	0	0
hCoV-19/mink/USA/UT-CDC-4455767-001/2021|EPI_ISL_9936947|2021-10-11|B.1	13	1	12	0	0
hCoV-19/mink/USA/UT-CDC-4455689-001/2021|EPI_ISL_9936922|2021-10-09|B.1	12	1	11	0	0
hCoV-19/mink/USA/UT-CDC-4455687-001/2020|EPI_ISL_9936920|2020-10-09|B.1	12	1	11	0	0
hCoV-19/mink/USA/UT-CDC-4455688-001/2021|EPI_ISL_9936921|2021-10-09|B.1	12	1	11	0	0
hCoV-19/mink/USA/UT-CDC-4455770-001/2021|EPI_ISL_9936950|2021-10-11|B.1	17	4	13	0	0
hCoV-19/mink/USA/UT-CDC-4455683-001/2020|EPI_ISL_9936936|2020-10-09|B.1	18	5	13	0	0
hCoV-19/mink/USA/UT-CDC-4455684-001/2020|EPI_ISL_9936937|2020-10-09|B.1	16	4	12	0	0
hCoV-19/mink/USA/UT-CDC-4455742-001/2021|EPI_ISL_9936943|2021-10-10|B.1	15	3	12	0	0
hCoV-19/mink/USA/UT-CDC-4455743-001/2021|EPI_ISL_9936944|2021-10-10|B.1	15	3	12	0	0
hCoV-19/mink/USA/UT-CDC-4455745-001/2021|EPI_ISL_9936945|2021-10-10|B.1	15	3	12	0	0
hCoV-19/mink/USA/UT-CDC-4455772-001/2020|EPI_ISL_9936952|2020-10-11|B.1	15	3	12	0	0
hCoV-19/mink/USA/UT-CDC-4455691-001/2021|EPI_ISL_9936924|2021-10-09|B.1	15	3	12	0	0
hCoV-19/mink/USA/UT-CDC-4455769-001/2021|EPI_ISL_9936949|2021-10-11|B.1	15	3	12	0	0
hCoV-19/mink/USA/UT-CDC-4455692-001/2021|EPI_ISL_9936925|2021-10-09|B.1	15	3	12	0	0
hCoV-19/mink/USA/UT-CDC-4455741-001/2021|EPI_ISL_9936942|2021-10-10|B.1	15	3	12	0	0
hCoV-19/mink/USA/UT-CDC-4455682-001/2020|EPI_ISL_9936935|2020-10-09|B.1	15	3	12	0	0
hCoV-19/mink/USA/UT-CDC-4455681-001/2020|EPI_ISL_9936934|2020-10-09|B.1	15	3	12	0	0
hCoV-19/mink/USA/UT-CDC-4455756-001/2021|EPI_ISL_9936859|2021-08-23|B.1	11	1	10	0	0
hCoV-19/mink/USA/UT-CDC-4455762-001/2021|EPI_ISL_9936864|2021-08-24|B.1	11	1	10	0	0
hCoV-19/mink/USA/UT-CDC-4159683-001/2020|EPI_ISL_9936849|2020-08-25|B.1	11	1	10	0	0
hCoV-19/mink/USA/UT-CDC-4159805-001/2020|EPI_ISL_9936858|2020-08-25|B.1	11	1	10	0	0
hCoV-19/mink/USA/UT-CDC-4159747-001/2020|EPI_ISL_9936854|2020-08-22|B.1	11	1	10	0	0
hCoV-19/mink/USA/UT-CDC-4159780-001/2020|EPI_ISL_9936857|2020-08-24|B.1	11	1	10	0	0
hCoV-19/mink/USA/UT-20-022930-009/2020|EPI_ISL_2896206|2020-08-10|B.1	11	1	10	0	0
hCoV-19/mink/USA/UT-20-023279-002/2020|EPI_ISL_2896208|2020-08-14|B.1	11	1	10	0	0
hCoV-19/mink/USA/UT-20-023279-001/2020|EPI_ISL_2896207|2020-08-14|B.1	11	1	10	0	0
hCoV-19/mink/USA/UT-CDC-4159707-001/2020|EPI_ISL_9936851|2020-08-25|B.1	11	1	10	0	0
hCoV-19/mink/USA/UT-CDC-4455757-001/2021|EPI_ISL_9936860|2021-08-20|B.1	11	1	10	0	0
hCoV-19/mink/USA/UT-CDC-4455758-001/2021|EPI_ISL_9936861|2021-08-20|B.1	8	0	8	0	0
hCoV-19/mink/USA/UT-CDC-4168008-001/2020|EPI_ISL_9936844|2020-08-20|B.1	8	0	8	0	0
hCoV-19/mink/USA/UT-20-022930-002/2020|EPI_ISL_2896203|2020-08-10|B.1	8	0	8	0	0
hCoV-19/USA/OH-CDC-ASC210073421/2021|EPI_ISL_2202644|2021-04-16|B.1.351	24	7	17	0	0
hCoV-19/USA/OH-UHTL-751/2021|EPI_ISL_2193392|2021-05-08|B.1.351	26	5	20	0	0
hCoV-19/USA/OH-UHTL-693/2021|EPI_ISL_2091065|2021-04-29|B.1.351	29	3	25	0	0
hCoV-19/USA/OH-UHTL-733/2021|EPI_ISL_2091110|2021-04-29|B.1.351	24	3	20	0	0
hCoV-19/USA/OH-CDC-ASC210073038/2021|EPI_ISL_4363120|2021-04-10|B.1.351	26	2	22	0	0
hCoV-19/USA/OH-CDC-ASC210024834/2021|EPI_ISL_4363999|2021-03-29|B.1.351	26	2	22	0	0
hCoV-19/USA/OH-CDC-ASC210024756/2021|EPI_ISL_4364362|2021-03-28|B.1.351	25	3	20	0	0
hCoV-19/USA/OH-CDC-2-4567885/2021|EPI_ISL_3355120|2021-04-20|B.1.351	27	4	21	0	0
hCoV-19/USA/OH-CDC-ASC210038923/2021|EPI_ISL_4363147|2021-03-31|B.1.351	24	3	19	0	0
hCoV-19/USA/OH-CDC-ASC210015437/2021|EPI_ISL_4366376|2021-03-20|B.1.351	23	2	19	0	0
hCoV-19/USA/NE-USAFSAM-S0230/2021|EPI_ISL_982713|2021-01-05|B.1.361	17	4	13	0	0
hCoV-19/USA/OH-CWRU_CICB21016_CB35/2021|EPI_ISL_12828336|2021-01-04|B.28	12	3	9	0	0
hCoV-19/USA/OH-ODH-SC176720/2020|EPI_ISL_893367|2020-12-08|B.1.361	14	3	11	0	0
hCoV-19/USA/OH-CDC-LC0019627/2021|EPI_ISL_1221430|2021-02-19|B.1.361	14	2	12	0	0
hCoV-19/USA/OH-CDC-QDX21488091/2021|EPI_ISL_1087217|2021-01-26|B.1.361	22	9	13	0	0
hCoV-19/USA/OH-21AM-008CO00350/2021|EPI_ISL_2100730|2021-01-08|B.1.361	18	6	12	0	0
hCoV-19/USA/OH-CDC-LC0022499/2021|EPI_ISL_1319909|2021-02-27|B.1.361	21	8	13	0	0
hCoV-19/USA/OH-ODH-SC0166875/2020|EPI_ISL_2588601|2020-11-25|B.1.361	15	2	13	0	0
hCoV-19/USA/OH-CDC-LC0004517/2020|EPI_ISL_886232|2020-12-30|B.1.361	15	3	12	0	0
hCoV-19/USA/OH-SRL_254602761/2020|EPI_ISL_1941722|2020-10-18|B.1.582	8	2	6	0	0
hCoV-19/USA/OH-ODH-SC51502/2020|EPI_ISL_852618|2020-07-06|B.1.581	6	2	4	0	0
hCoV-19/USA/OH-ODH-SC181758/2020|EPI_ISL_935020|2020-12-14|B.1.612	12	1	11	0	2
hCoV-19/USA/OH-21AM-019CO02344/2021|EPI_ISL_2100942|2021-01-19|B.1.582	11	3	8	0	0
hCoV-19/USA/OH-CDC-2-3714352/2020|EPI_ISL_751610|2020-11-16|B.1.612	10	3	7	0	0
hCoV-19/USA/OH-ODH-SC154722/2020|EPI_ISL_1198798|2020-11-08|B.1.582	8	2	6	0	0
hCoV-19/deer/USA/OH-OSU-0058/2021|EPI_ISL_4847030|2021-01-28|B.1.582	13	5	8	0	0
hCoV-19/deer/USA/OH-OSU-0057/2021|EPI_ISL_4847029|2021-01-28|B.1.582	11	4	7	0	0
hCoV-19/USA/OH-ODH-SC156185/2020|EPI_ISL_1225155|2020-11-11|B.1.582	8	2	6	0	0
hCoV-19/USA/OH-ODH-SC156199/2020|EPI_ISL_1247018|2020-11-11|B.1.582	8	2	6	0	0
hCoV-19/USA/OH-ODH-SC0156203/2020|EPI_ISL_2557034|2020-11-11|B.1.582	7	2	5	0	0
hCoV-19/USA/OH-ODH-SC0156186/2020|EPI_ISL_2556120|2020-11-11|B.1.582	7	2	5	0	0
hCoV-19/USA/OH-ODH-SC156161/2020|EPI_ISL_1225078|2020-11-11|B.1.582	7	2	5	0	0
hCoV-19/USA/OH-ODH-SC156195/2020|EPI_ISL_1247020|2020-11-11|B.1.582	7	2	5	0	0
hCoV-19/USA/OH-CDC-STM-000008117/2021|EPI_ISL_978649|2021-01-09|B.1.582	12	6	6	0	0
hCoV-19/USA/OH-CWRU_CICB21016_CB84/2021|EPI_ISL_12828353|2021-01-05|B.28	10	4	6	0	0
hCoV-19/USA/OH-CWRU_CICB21057_CB1/2020|EPI_ISL_12828361|2020-10-28|B.28	17	7	10	0	0
hCoV-19/USA/OH-CWRU_CICB21057_CB12/2020|EPI_ISL_12828369|2020-10-26|B.28	17	7	10	0	0
hCoV-19/USA/OH-ODH-SC191901/2020|EPI_ISL_871969|2020-12-30|B.1.568	19	9	10	0	0
hCoV-19/USA/OH-CDC-STM-000023953/2021|EPI_ISL_1262145|2021-02-23|B.1.568	22	11	11	0	0
hCoV-19/USA/OH-CDC-2-3923814/2021|EPI_ISL_1226144|2021-01-31|B.1.568	20	10	10	0	0
hCoV-19/USA/OH-ODH-SC1032060/2021|EPI_ISL_1056954|2021-01-13|B.1.568	19	9	10	0	0
hCoV-19/USA/OH-ODH-SC155928/2020|EPI_ISL_1225076|2020-11-11|B.1.568	18	9	9	0	0
hCoV-19/USA/OH-USAFSAM-S0694/2021|EPI_ISL_1091764|2021-02-04|B.1.568	18	8	10	0	0
hCoV-19/USA/OH-USAFSAM-S0708/2021|EPI_ISL_1091769|2021-02-05|B.1.568	18	8	10	0	0
hCoV-19/USA/OH-CDC-2-3980158/2021|EPI_ISL_3354156|2021-02-18|B.1.568	21	7	14	0	0
hCoV-19/USA/OH-CDC-22053909/2021|EPI_ISL_1296319|2021-02-15|B.1.568	19	8	11	0	0
hCoV-19/USA/OH-CDC-QDX22053909/2021|EPI_ISL_1159615|2021-02-15|B.1.568	19	8	11	0	0
hCoV-19/USA/OH-ASU64784/2020|EPI_ISL_12385661|2020-07-20|B.1.301	5	2	3	0	0
hCoV-19/USA/OH-ODH-SC35065/2020|EPI_ISL_775602|2020-04-23|B.1	5	1	4	0	0
hCoV-19/USA/OH-UHTL-19/2020|EPI_ISL_984664|2020-05-17|B.1	6	1	5	0	0
hCoV-19/USA/OH-CDC-ASC210016602/2021|EPI_ISL_2244445|2021-03-23|B.1.265	17	4	13	0	0
hCoV-19/USA/OH-CDC-LC0039421/2021|EPI_ISL_1612270|2021-03-25|B.1.265	15	4	11	0	0
hCoV-19/USA/OH-CDC-LC0006999/2021|EPI_ISL_1021262|2021-01-19|B.1.265	15	3	12	0	0
hCoV-19/USA/OH-CDC-QDX22030093/2021|EPI_ISL_1159472|2021-02-11|B.1.265	15	3	12	0	0
hCoV-19/USA/OH-CDC-22030093/2021|EPI_ISL_1291976|2021-02-11|B.1.265	15	3	12	0	0
hCoV-19/USA/OH-ODH-SC29824/2021|EPI_ISL_965121|2021-01-11|B.1.265	14	3	11	0	0
hCoV-19/USA/OH-ODH-SC0166213/2020|EPI_ISL_2583261|2020-11-25|B.1.265	11	2	9	0	0
hCoV-19/USA/OH-21AM-011CO01483/2021|EPI_ISL_2100770|2021-01-11|B.1.265	16	6	10	0	0
hCoV-19/USA/OH-21AM-017CO00097/2021|EPI_ISL_2100899|2021-01-17|B.1.265	16	6	10	0	0
hCoV-19/USA/OH-21AM-014CO00983/2021|EPI_ISL_2100848|2021-01-14|B.1.265	16	6	10	0	0
hCoV-19/USA/OH-21AM-032CO01329/2021|EPI_ISL_2312846|2021-02-01|B.1.577	20	6	14	0	0
hCoV-19/USA/OH-21AM-034CO01235/2021|EPI_ISL_2312862|2021-02-03|B.1.577	19	6	13	0	0
hCoV-19/USA/OH-ODH-SC056296/2020|EPI_ISL_2484424|2020-07-15|B.1.595.3	13	5	8	0	0
hCoV-19/USA/OH-ODH-SC054115/2020|EPI_ISL_2479986|2020-07-12|B.1.595	12	4	8	0	0
hCoV-19/USA/OH-OSU-21AM-004CO00808/2021|EPI_ISL_1911031|2021-01-04|B.1.595	10	2	8	0	0
hCoV-19/USA/OH-OSU-21AM-004CO00810/2021|EPI_ISL_1911051|2021-01-04|B.1.595	10	2	8	0	0
hCoV-19/USA/OH-CDC-2-3971788/2021|EPI_ISL_3354071|2021-02-18|B.1.595	17	7	10	0	0
hCoV-19/USA/OH-CDC-QDX22550199/2021|EPI_ISL_1267451|2021-03-01|B.1.595	16	6	10	0	0
hCoV-19/USA/OH-CDC-QDX22905315/2021|EPI_ISL_1392304|2021-03-10|B.1.595	15	5	10	0	0
hCoV-19/USA/OH-CDC-QDX22292367/2021|EPI_ISL_1220623|2021-02-21|B.1.595	15	5	10	0	0
hCoV-19/USA/OH-CDC-ASC210005314/2021|EPI_ISL_2185962|2021-03-13|B.1.595	15	5	10	0	0
hCoV-19/USA/OH-OSU-21AM-004CO01101/2021|EPI_ISL_1911063|2021-01-04|B.1.587	18	8	10	0	0
hCoV-19/USA/OH-21AM-008CO00906/2021|EPI_ISL_2100746|2021-01-08|B.1.588	21	12	9	0	0
hCoV-19/USA/OH-CDC-QDX21868588/2021|EPI_ISL_1090569|2021-02-08|B.1.588	27	13	14	0	0
hCoV-19/USA/OH-CDC-ASC210011213/2021|EPI_ISL_1695210|2021-03-17|B.1.588	17	7	10	0	0
hCoV-19/USA/OH-CDC-QDX22019662/2021|EPI_ISL_1158986|2021-02-13|B.1.588	20	9	11	0	0
hCoV-19/USA/OH-CDC-QDX22018653/2021|EPI_ISL_1158930|2021-02-13|B.1.588	18	8	10	0	0
hCoV-19/USA/OH-CDC-QDX23451776/2021|EPI_ISL_1581895|2021-03-29|B.1.588	22	8	14	0	0
hCoV-19/USA/OH-21AM-085CO04213/2021|EPI_ISL_2200115|2021-03-26|B.1.588	20	8	12	0	0
hCoV-19/USA/OH-CDC-ASC210020485/2021|EPI_ISL_1650331|2021-03-25|B.1.588	20	8	12	0	0
hCoV-19/USA/OH-CDC-QDX23355428/2021|EPI_ISL_1559448|2021-03-25|B.1.588	20	8	12	0	0
hCoV-19/USA/OH-CDC-QDX22864194/2021|EPI_ISL_1367446|2021-03-10|B.1.588	18	7	11	0	0
hCoV-19/USA/OH-CDC-QDX22123744/2021|EPI_ISL_1139187|2021-02-18|B.1.595	17	2	15	0	0
hCoV-19/USA/OH-21AM-054CO03830/2021|EPI_ISL_2399705|2021-02-23|B.1.595	16	2	14	0	0
hCoV-19/USA/OH-CDC-LC0009269/2021|EPI_ISL_1032225|2021-01-23|B.1.577	19	8	11	0	0
hCoV-19/USA/OH-ODH-SC191892/2020|EPI_ISL_871968|2020-12-30|B.1.577	18	8	10	0	0
hCoV-19/USA/OH-CDC-QDX22026769/2021|EPI_ISL_1114554|2021-02-12|B.1.577	18	9	9	0	0
hCoV-19/USA/OH-CDC-QDX22761356/2021|EPI_ISL_1340467|2021-03-05|B.1.577	20	10	10	0	0
hCoV-19/USA/OH-ODH-SC1029020/2021|EPI_ISL_2521750|2021-01-08|B.1.577	18	9	9	0	0
hCoV-19/USA/OH-ODH-SC30083/2021|EPI_ISL_965813|2021-01-11|B.1.577	18	9	9	0	0
hCoV-19/deer/USA/IA-204668/2020|EPI_ISL_5804748|2020-12-09|B.1.2	10	2	8	0	0
hCoV-19/deer/USA/IA-204478/2020|EPI_ISL_6425268|2020-12-05|B.1	19	6	13	0	0
hCoV-19/deer/USA/IA-203705/2020|EPI_ISL_5804742|2020-12-09|B.1	15	4	11	0	0
hCoV-19/deer/USA/IA-207337/2020|EPI_ISL_6425272|2020-09-30|B.1.2	11	1	10	0	0
hCoV-19/USA/OH-CDC-ASC210000230/2021|EPI_ISL_2243067|2021-03-01|B.1.596	19	3	16	0	0
hCoV-19/USA/OH-ODH-SC0157502/2020|EPI_ISL_2557306|2020-11-12|B.1.596	13	1	12	0	0
hCoV-19/USA/OH-21AM-067CO02239/2021|EPI_ISL_2399675|2021-03-08|B.1.596	22	4	18	0	0
hCoV-19/USA/OH-21AM-049CO04477/2021|EPI_ISL_2200093|2021-02-18|B.1.596	20	3	17	0	0
hCoV-19/USA/OH-CDC-ASC210005937/2021|EPI_ISL_1561786|2021-03-15|B.1.596	20	6	14	0	0
